title,data_type,click_times,description,price,deal_times,version,product_type,category,classification,management,update_frequency,sample_time,data_size,data_form,detail_description,price_type,api_info,cur_url,new_category,category_aws
橡塑指数2015年度指数数据,数据集,76.0,橡塑指数2015年度指数数据,5000.00元,0笔,Bxszs15i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

橡塑指数2015年度指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1691616456735399938&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
橡塑指数2013年度指数数据,数据集,76.0,橡塑指数2013年度指数数据,5000.00元,0笔,Bxszs13i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

橡塑指数2013年度指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1691615890244313089&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
PTA2011年度行情数据,数据集,76.0,PTA2011年度行情数据,1000.00元,0笔,P356_2011p,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

PTA2011年度行情数据

","

计费方式

计费方式

一口价

售价(元)

1000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1689540660122296322&displayPrice=1000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
化工指数2012年度指数数据,数据集,76.0,化工指数2012年度指数数据,5000.00元,0笔,Bhgzs12i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

化工指数2012年度指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1691350593683791873&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
铝2022年度指数数据,数据集,76.0,铝2022年度指数数据,1000.00元,0笔,P482_2022i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

铝2022年度指数数据

","

计费方式

计费方式

一口价

售价(元)

1000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1693072881386987522&displayPrice=1000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
螺纹钢2022年度行情数据,数据集,76.0,螺纹钢2022年度行情数据,1000.00元,0笔,P927_2022p,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

螺纹钢2022年度行情数据

","

计费方式

计费方式

一口价

售价(元)

1000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692816183183220738&displayPrice=1000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
氟化工指数2018年度指数数据,数据集,75.0,氟化工指数2018年度指数数据,5000.00元,0笔,Bfhg18i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

氟化工指数2018年度指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1691997608524587009&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
氟化工指数2013年度指数数据,数据集,75.0,氟化工指数2013年度指数数据,5000.00元,0笔,Bfhg13i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

氟化工指数2013年度指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1691995416933638146&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
LDPE2021年度指数数据,数据集,75.0,LDPE2021年度指数数据,1000.00元,0笔,P334_2021i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

LDPE2021年度指数数据

","

计费方式

计费方式

一口价

售价(元)

1000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1701151564517548034&displayPrice=1000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
稀土指数2021年度行情数据,数据集,75.0,稀土指数2021年度行情数据,5000.00元,0笔,Bxitu21p,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

稀土指数2021年度行情数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1691722157860265985&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
全景全息上海土山湾博物馆倾斜三维模型,数据集,75.0,1比1真实还原上海土山湾博物馆,3000.00元,0笔,V1.0,数据产品,"城市治理,未来社区",重要数据,公共数据,不定时更新,2022-03-09至2022-03-24,5 GB,非结构化,"

创作过程：通过倾斜摄影技术，使用无人机按规定的路线点位进行照片拍摄，具体技术参数如下：地面分辨率 ＜ 15cm ，飞行高度高于建模目标不超过120m
，无人机为大疆御II，内业处理软件为photoshop、ContextCapture。
从2022-3月9日到2022-3月24日进行外业拍摄，2022-3-27到2022-3-30为内业数据处理，数据总量为：5.49GB。
独创性声明：该成果数据为公司独立飞行制作完成，且不存在抄袭、复制他人作品的情形。

","

计费方式

计费方式

一口价

售价(元)

3000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1682923923968827394&displayPrice=3000.00%E5%85%83&productType=0,城市治理,Public Sector Data
稀土指数2016年度指数数据,数据集,75.0,稀土指数2016年度指数数据,5000.00元,0笔,Bxitu16i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

稀土指数2016年度指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1691719611271815170&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
BPI2018年度指数数据,数据集,75.0,BPI2018年度指数数据,5000.00元,0笔,BPI2018i,数据,"工业制造,产业咨询",重要数据,社会数据,待完善,待完善,待完善,待完善,"

BPI2018年度指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1689163670802341890&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
氯碱指数2017年度指数数据,数据集,75.0,氯碱指数2017年度指数数据,5000.00元,0笔,Bljcy17i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

氯碱指数2017年度指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692011144868995073&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
有色指数2012年度指数数据,数据集,75.0,有色指数2012年度指数数据,5000.00元,0笔,Byszs12i,数据,"工业制造,产业咨询",核心数据,公共数据,待完善,待完善,待完善,待完善,"

有色指数2012年度指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1691620469673500674&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
小麦2021年度行情数据,数据集,75.0,小麦2021年度行情数据,1000.00元,0笔,P349_2021p,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

小麦2021年度行情数据

","

计费方式

计费方式

一口价

售价(元)

1000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1699948539044110337&displayPrice=1000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
氯碱指数2020年度指数数据,数据集,75.0,氯碱指数2020年度指数数据,5000.00元,0笔,Bljcy20i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

氯碱指数2020年度指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692012320968613889&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
苯乙烯2014年度产业链指数数据,数据集,75.0,苯乙烯2014年度产业链指数数据,5000.00元,0笔,C35814i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

苯乙烯2014年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692374385281409026&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
能源指数2021年度指数数据,数据集,75.0,能源指数2021年度指数数据,5000.00元,0笔,Bnyzs21i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

能源指数2021年度指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1691380229096546306&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
鸡蛋2022年度行情数据,数据集,75.0,鸡蛋2022年度行情数据,1000.00元,0笔,P1049_22p,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

鸡蛋2022年度行情数据

","

计费方式

计费方式

一口价

售价(元)

1000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1694970269957562370&displayPrice=1000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
玻璃2022年度指数数据,数据集,75.0,玻璃2022年度指数数据,1000.00元,0笔,P959_2022i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

玻璃2022年度指数数据

","

计费方式

计费方式

一口价

售价(元)

1000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1694248404234477569&displayPrice=1000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
涤纶短纤2022年度指数数据,数据集,75.0,涤纶短纤2022年度指数数据,1000.00元,0笔,P976_2022i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

涤纶短纤2022年度指数数据

","

计费方式

计费方式

一口价

售价(元)

1000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1694238506109050881&displayPrice=1000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
PVC2022年度指数数据,数据集,75.0,PVC2022年度指数数据,1000.00元,0笔,P107_2022i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

PVC2022年度指数数据

","

计费方式

计费方式

一口价

售价(元)

1000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1693811640407629826&displayPrice=1000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
PVC2012年度指数数据,数据集,75.0,PVC2012年度指数数据,1000.00元,0笔,P107_2012i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

PVC2012年度指数数据

","

计费方式

计费方式

一口价

售价(元)

1000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1693807653373550594&displayPrice=1000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
PVC2011年度指数数据,数据集,75.0,PVC2011年度指数数据,1000.00元,0笔,P107_2011i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

PVC2011年度指数数据

","

计费方式

计费方式

一口价

售价(元)

1000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1693807281242316802&displayPrice=1000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
