title,provider,description,update_frequency,coverage,dimension,url,category,category_aws,platform,currency,price_mode,price,volume,size,data_sample
电子元器件数据库,中国图书进出口（集团）有限公司,电子元器件数据库(BOM Intelligence)，包含11亿元器件，7600+制造商，每天更新，提供权威电子元器件信息，掌控合规/环境、生命周期和供应链风险，类别包括集成电路，机电设备，射频/微波，光电，电阻电容和连接器等。元器件包括一套完整的从产品设计的尺寸到环境合规再到长期可用性的预估信息。,yearly,"AW,AF,AO,AI,AX,AL,AD,AE,AR,AM,AS,AQ,TF,AG,AU,AT,AZ,BI,BE,BJ,BQ,BF,BD,BG,BH,BS,BA,BL,BY,BZ,BM,BO,BR,BB,BN,BT,BV,BW,CF,CA,CC,CH,CL,CN,CI,CM,CD,CG,CK,CO,KM,CV,CR,CU,CW,CX,KY,CY,CZ,DE,DJ,DM,DK,DO,DZ,EC,EG,ER,EH,ES,EE,ET,FI,FJ,FK,FR,FO,FM,GA,GB,GE,GG,GH,GI,GN,GP,GM,GW,GQ,GR,GD,GL,GT,GF,GU,GY,HK,HM,HN,HR,HT,HU,ID,IM,IN,IO,IE,IR,IQ,IS,IL,IT,JM,JE,JO,JP,KZ,KE,KG,KH,KI,KN,KR,KW,LA,LB,LR,LY,LC,LI,LK,LS,LT,LU,LV,MO,MF,MA,MC,MD,MG,MV,MX,MH,MK,ML,MT,MM,ME,MN,MP,MZ,MR,MS,MQ,MU,MW,MY,YT,NA,NC,NE,NF,NG,NI,NU,NL,NO,NP,NR,NZ,OM,PK,PA,PN,PE,PH,PW,PG,PL,PR,KP,PT,PY,PS,PF,QA,RE,RO,RU,RW,SA,SD,SN,SG,GS,SH,SJ,SB,SL,SV,SM,SO,PM,RS,SS,ST,SR,SK,SI,SE,SZ,SX,SC,SY,TC,TD,TG,TH,TJ,TK,TM,TL,TO,TT,TN,TR,TV,TW,TZ,UG,UA,UM,UY,US,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,ZA,ZM,ZW",50.0,https://nidts.chinadep.com/ep-hall/spec?id=2911,先进制造,Manufacturing Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,109951162777600.0,
宏图一号SAR数据,航天宏图信息技术股份有限公司,本系列数据为宏图一号X波段HH单极化雷达数据，包含1米分辨率滑动聚束数据、3米分辨率的条带数据、5m分辨率的TOPSAR数据以及3米分辨率干涉测绘数据。数据分为1-6级产品，用户可根据具体需求，查询对应成像模式及产品等级，实现数据研究、图像分析、地形测绘、地表形变监测、水体提取、舰船提取等应用。,yearly,"AW,AF,AO,AI,AX,AL,AD,AE,AR,AM,AS,AQ,TF,AG,AU,AT,AZ,BI,BE,BJ,BQ,BF,BD,BG,BH,BS,BA,BL,BY,BZ,BM,BO,BR,BB,BN,BT,BV,BW,CF,CA,CC,CH,CL,CN,CI,CM,CD,CG,CK,CO,KM,CV,CR,CU,CW,CX,KY,CY,CZ,DE,DJ,DM,DK,DO,DZ,EC,EG,ER,EH,ES,EE,ET,FI,FJ,FK,FR,FO,FM,GA,GB,GE,GG,GH,GI,GN,GP,GM,GW,GQ,GR,GD,GL,GT,GF,GU,GY,HK,HM,HN,HR,HT,HU,ID,IM,IN,IO,IE,IR,IQ,IS,IL,IT,JM,JE,JO,JP,KZ,KE,KG,KH,KI,KN,KR,KW,LA,LB,LR,LY,LC,LI,LK,LS,LT,LU,LV,MO,MF,MA,MC,MD,MG,MV,MX,MH,MK,ML,MT,MM,ME,MN,MP,MZ,MR,MS,MQ,MU,MW,MY,YT,NA,NC,NE,NF,NG,NI,NU,NL,NO,NP,NR,NZ,OM,PK,PA,PN,PE,PH,PW,PG,PL,PR,KP,PT,PY,PS,PF,QA,RE,RO,RU,RW,SA,SD,SN,SG,GS,SH,SJ,SB,SL,SV,SM,SO,PM,RS,SS,ST,SR,SK,SI,SE,SZ,SX,SC,SY,TC,TD,TG,TH,TJ,TK,TM,TL,TO,TT,TN,TR,TV,TW,TZ,UG,UA,UM,UY,US,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,ZA,ZM,ZW",65.0,https://nidts.chinadep.com/ep-hall/spec?id=4436,航运交通,Automotive Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,0.0,
SAR卫星数据,北京四象爱数科技有限公司,Skysight-SAR卫星是高分辨率频段SAR卫星，可不受天气影响、24小时随时对地成像。 SAR数据可应用于灾害应急监测、国土资源普查、农作物估产、森林覆盖普查、城市安全、战场环境勘查等。尤其在应急领域，有望实现对重点灾害多发频发区的连续观测，及时提供预警信息，减轻广大人民群众的生命财产损失。,daily,"AW,AF,AO,AI,AX,AL,AD,AE,AR,AM,AS,AQ,TF,AG,AU,AT,AZ,BI,BE,BJ,BQ,BF,BD,BG,BH,BS,BA,BL,BY,BZ,BM,BO,BR,BB,BN,BT,BV,BW,CF,CA,CC,CH,CL,CN,CI,CM,CD,CG,CK,CO,KM,CV,CR,CU,CW,CX,KY,CY,CZ,DE,DJ,DM,DK,DO,DZ,EC,EG,ER,EH,ES,EE,ET,FI,FJ,FK,FR,FO,FM,GA,GB,GE,GG,GH,GI,GN,GP,GM,GW,GQ,GR,GD,GL,GT,GF,GU,GY,HK,HM,HN,HR,HT,HU,ID,IM,IN,IO,IE,IR,IQ,IS,IL,IT,JM,JE,JO,JP,KZ,KE,KG,KH,KI,KN,KR,KW,LA,LB,LR,LY,LC,LI,LK,LS,LT,LU,LV,MO,MF,MA,MC,MD,MG,MV,MX,MH,MK,ML,MT,MM,ME,MN,MP,MZ,MR,MS,MQ,MU,MW,MY,YT,NA,NC,NE,NF,NG,NI,NU,NL,NO,NP,NR,NZ,OM,PK,PA,PN,PE,PH,PW,PG,PL,PR,KP,PT,PY,PS,PF,QA,RE,RO,RU,RW,SA,SD,SN,SG,GS,SH,SJ,SB,SL,SV,SM,SO,PM,RS,SS,ST,SR,SK,SI,SE,SZ,SX,SC,SY,TC,TD,TG,TH,TJ,TK,TM,TL,TO,TT,TN,TR,TV,TW,TZ,UG,UA,UM,UY,US,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,ZA,ZM,ZW",141.0,https://nidts.chinadep.com/ep-hall/spec?id=2847,航运交通,Automotive Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,3298534883328.0,
红外卫星数据,北京四象爱数科技有限公司,Skysight红外卫星是高温度和空间分辨率、敏捷型红外卫星。具备获取10km幅宽10m分辨率、单轨连续最大成像目标数9个和载荷热灵敏度0.2K的红外图像能力。可有效应用于地表温度监测和林火监测，提高森林火灾监测预警的时效性，用于城市活跃度调查，为经济活跃度评价提供数据支撑。,daily,"AW,AF,AO,AI,AX,AL,AD,AE,AR,AM,AS,AQ,TF,AG,AU,AT,AZ,BI,BE,BJ,BQ,BF,BD,BG,BH,BS,BA,BL,BY,BZ,BM,BO,BR,BB,BN,BT,BV,BW,CF,CA,CC,CH,CL,CN,CI,CM,CD,CG,CK,CO,KM,CV,CR,CU,CW,CX,KY,CY,CZ,DE,DJ,DM,DK,DO,DZ,EC,EG,ER,EH,ES,EE,ET,FI,FJ,FK,FR,FO,FM,GA,GB,GE,GG,GH,GI,GN,GP,GM,GW,GQ,GR,GD,GL,GT,GF,GU,GY,HK,HM,HN,HR,HT,HU,ID,IM,IN,IO,IE,IR,IQ,IS,IL,IT,JM,JE,JO,JP,KZ,KE,KG,KH,KI,KN,KR,KW,LA,LB,LR,LY,LC,LI,LK,LS,LT,LU,LV,MO,MF,MA,MC,MD,MG,MV,MX,MH,MK,ML,MT,MM,ME,MN,MP,MZ,MR,MS,MQ,MU,MW,MY,YT,NA,NC,NE,NF,NG,NI,NU,NL,NO,NP,NR,NZ,OM,PK,PA,PN,PE,PH,PW,PG,PL,PR,KP,PT,PY,PS,PF,QA,RE,RO,RU,RW,SA,SD,SN,SG,GS,SH,SJ,SB,SL,SV,SM,SO,PM,RS,SS,ST,SR,SK,SI,SE,SZ,SX,SC,SY,TC,TD,TG,TH,TJ,TK,TM,TL,TO,TT,TN,TR,TV,TW,TZ,UG,UA,UM,UY,US,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,ZA,ZM,ZW",141.0,https://nidts.chinadep.com/ep-hall/spec?id=2848,航运交通,Automotive Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,3298534883328.0,
多光谱卫星数据,北京四象爱数科技有限公司,Skysight高分宽幅卫星是高分辨率宽幅、多光谱（红边）、敏捷、立体成像卫星。实现星下点110km幅宽，2m分辨率（全色）和8m分辨率多光谱（5谱段）图像的高效成果。具备立体像对成像能力。同时配置红边谱段，尤其适用于农业作物识别与评估，提高农业遥感监测与评价的精度。,daily,"AW,AF,AO,AI,AX,AL,AD,AE,AR,AM,AS,AQ,TF,AG,AU,AT,AZ,BI,BE,BJ,BQ,BF,BD,BG,BH,BS,BA,BL,BY,BZ,BM,BO,BR,BB,BN,BT,BV,BW,CF,CA,CC,CH,CL,CN,CI,CM,CD,CG,CK,CO,KM,CV,CR,CU,CW,CX,KY,CY,CZ,DE,DJ,DM,DK,DO,DZ,EC,EG,ER,EH,ES,EE,ET,FI,FJ,FK,FR,FO,FM,GA,GB,GE,GG,GH,GI,GN,GP,GM,GW,GQ,GR,GD,GL,GT,GF,GU,GY,HK,HM,HN,HR,HT,HU,ID,IM,IN,IO,IE,IR,IQ,IS,IL,IT,JM,JE,JO,JP,KZ,KE,KG,KH,KI,KN,KR,KW,LA,LB,LR,LY,LC,LI,LK,LS,LT,LU,LV,MO,MF,MA,MC,MD,MG,MV,MX,MH,MK,ML,MT,MM,ME,MN,MP,MZ,MR,MS,MQ,MU,MW,MY,YT,NA,NC,NE,NF,NG,NI,NU,NL,NO,NP,NR,NZ,OM,PK,PA,PN,PE,PH,PW,PG,PL,PR,KP,PT,PY,PS,PF,QA,RE,RO,RU,RW,SA,SD,SN,SG,GS,SH,SJ,SB,SL,SV,SM,SO,PM,RS,SS,ST,SR,SK,SI,SE,SZ,SX,SC,SY,TC,TD,TG,TH,TJ,TK,TM,TL,TO,TT,TN,TR,TV,TW,TZ,UG,UA,UM,UY,US,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,ZA,ZM,ZW",141.0,https://nidts.chinadep.com/ep-hall/spec?id=2849,航运交通,Automotive Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,3298534883328.0,
药品专利链接数据库,中国图书进出口（集团）有限公司,包含美国FDA批准的紫皮书、橙皮书、日本PMDA批准的药品信息及相关专利信息，可快速查找药品的相关专利及专利到期日，帮助提高药品专利的透明度并促进对该信息的轻松获取。,yearly,"AW,AF,AO,AI,AX,AL,AD,AE,AR,AM,AS,AQ,TF,AG,AU,AT,AZ,BI,BE,BJ,BQ,BF,BD,BG,BH,BS,BA,BL,BY,BZ,BM,BO,BR,BB,BN,BT,BV,BW,CF,CA,CC,CH,CL,CN,CI,CM,CD,CG,CK,CO,KM,CV,CR,CU,CW,CX,KY,CY,CZ,DE,DJ,DM,DK,DO,DZ,EC,EG,ER,EH,ES,EE,ET,FI,FJ,FK,FR,FO,FM,GA,GB,GE,GG,GH,GI,GN,GP,GM,GW,GQ,GR,GD,GL,GT,GF,GU,GY,HK,HM,HN,HR,HT,HU,ID,IM,IN,IO,IE,IR,IQ,IS,IL,IT,JM,JE,JO,JP,KZ,KE,KG,KH,KI,KN,KR,KW,LA,LB,LR,LY,LC,LI,LK,LS,LT,LU,LV,MO,MF,MA,MC,MD,MG,MV,MX,MH,MK,ML,MT,MM,ME,MN,MP,MZ,MR,MS,MQ,MU,MW,MY,YT,NA,NC,NE,NF,NG,NI,NU,NL,NO,NP,NR,NZ,OM,PK,PA,PN,PE,PH,PW,PG,PL,PR,KP,PT,PY,PS,PF,QA,RE,RO,RU,RW,SA,SD,SN,SG,GS,SH,SJ,SB,SL,SV,SM,SO,PM,RS,SS,ST,SR,SK,SI,SE,SZ,SX,SC,SY,TC,TD,TG,TH,TJ,TK,TM,TL,TO,TT,TN,TR,TV,TW,TZ,UG,UA,UM,UY,US,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,ZA,ZM,ZW",80.0,https://nidts.chinadep.com/ep-hall/spec?id=2751,国际,Healthcare & Life Sciences Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,12884901888.0,
企业一站式入驻,上海云砺信息科技有限公司,通过企业一站式入驻产品，注册成云砺平台客户的同时，获取用户的数据授权，并通过客户端连接客户的综合服务平台发票数据，获取用户全量的发票及明细数据，并自动完成数据分析报告的生成。,yearly,CN,50.0,https://nidts.chinadep.com/ep-hall/spec?id=2748,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1048576.0,
化工百科全书,中国图书进出口（集团）有限公司,Kirk-Othmer化工百科全书由来自工业界、学术界和研究机构的知名学者撰写，包含各种有关化学物质特性、制法和用途的文章、侧重于化学工程中的工业流程和单元操作以及与该领域相关的基础知识和科学主题，也涉及化工技术相关的环境和健康问题。新发表和更新的文章使在线版本始终在化工技术前沿。,quarterly,CN,35.0,https://nidts.chinadep.com/ep-hall/spec?id=2739,国际,Media & Entertainment Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1964947537.92,
官能团化学参考书,中国图书进出口（集团）有限公司,涵盖官能团化学的各个方面，包括：物理有机化学、分析化学和技术、反应机制、合成途径、反应和策略章节以及在药物发现、药物、生物化学和分子生物学中的应用。包括1996年以来出版的所有卷的内容，也专注于官能团化学最重要的最新进展，这些进展尚未被评论家或其他次要来源充分报道。,quarterly,CN,35.0,https://nidts.chinadep.com/ep-hall/spec?id=2733,国际,Media & Entertainment Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1309965025.28,
古菌与细菌系统学手册,中国图书进出口（集团）有限公司,微生物世界知识呈爆炸式增长，在过去的5年中，每年都有大约100个新属和600多个新物种被描述，一本经常更新的电子手册非常必要。Bergey古菌与细菌系统学手册是对细菌和古菌多样性最完整、最权威的描述，该版本首次在线提供了所有描述的原核生物分类群的分类学、系统学、生态学、生理学和其他生物学特性的描述。,quarterly,CN,35.0,https://nidts.chinadep.com/ep-hall/spec?id=2732,国际,Healthcare & Life Sciences Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1868310773.76,
电气电子工程百科全书,中国图书进出口（集团）有限公司,Wiley电气电子工程百科全书汇集了电气电子工程所涵盖的众多专业中的每一个专业的核心知识，是研究项目的理想起点，无论是解决电力系统和通信中的基本问题，还是学习神经网络和机器人的高级应用。本书还介绍了工程师感兴趣的重要主题：教育，电气和电子工程领域的历史背景，专利，技术与社会，以及计算机和软件工程。,quarterly,CN,35.0,https://nidts.chinadep.com/ep-hall/spec?id=2731,国际,Media & Entertainment Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,3135326126.08,
聚合物百科全书,中国图书进出口（集团）有限公司,聚合物科学与技术百科全书于1964年首次出版，涵盖面广，信息最新，呈现权威连贯清晰。文章涵盖了聚合物领域的基本和实用方面，包括聚合物材料、聚合物性能、聚合方法、加工和用途。特别强调用于各种应用（如涂层、水过滤、能源和生物医学应用等）的新型和先进的聚合物材料、新型和改进的表征和分析方法及现代加工技术。,quarterly,CN,35.0,https://nidts.chinadep.com/ep-hall/spec?id=2734,国际,Media & Entertainment Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1127428915.2,
分析化学百科全书,中国图书进出口（集团）有限公司,本书涵盖化学研究的所有领域：分析、有机、物理、聚合物、无机生物医学、环境、制药、工业、石油、法医学和食品科学，涵盖了从理论和仪器到应用和技术的各个方面，是学术界和工业界所有分析化学家必不可少的跨学科参考著作，是最全面的分析化学参考文献。,quarterly,CN,35.0,https://nidts.chinadep.com/ep-hall/spec?id=2735,国际,Media & Entertainment Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1964947537.92,
统计学在线,中国图书进出口（集团）有限公司,Wiley StatsRef统计学在线是综合性的、全⾯、权威的统计学在线参考资源，涵盖统计学在⼴泛领域中的基础知识和各种应⽤。⾯向⾼年级本科⽣、研究⽣、统计学教师，及初次接触该领域某⼀新课题的资深研究⼈员，其中的文章添加了数千个新的交叉参考和相关文章的链接，极大地提高了发现性和导航方便性。,quarterly,CN,35.0,https://nidts.chinadep.com/ep-hall/spec?id=2736,国际,Media & Entertainment Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1267015352.32,
网络突发事件洞察,上海蜜度科技股份有限公司,以区县为单位，基于海量的全媒体大数据，进行分析与计算，实时预警区域内的突发事件。,yearly,CN,65.0,https://nidts.chinadep.com/ep-hall/spec?id=4379,综合,Public Sector Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,209715200.0,
城市网络热点洞察,上海蜜度科技股份有限公司,以区县为单位，在互联网新媒体大数据中实时获取最新、最热的事件信息列表,yearly,CN,65.0,https://nidts.chinadep.com/ep-hall/spec?id=4380,综合,Media & Entertainment Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,209715200.0,
生命科学百科全书,中国图书进出口（集团）有限公司,eLS生命科学百科全书是探索生命科学领域的百科资源，在线版中包含6000多篇经同行评审可引用的文章，为研究人员提供了全面和权威的生命科学内容。文章配有彩色插图和表格，附录和词汇表材料为非专业人员提供了必要的信息，包含生化和分类学信息，缩写，同义词，单位和其他技术数据。,monthly,CN,35.0,https://nidts.chinadep.com/ep-hall/spec?id=2722,国际,Healthcare & Life Sciences Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,2308544921.6,
工业化学百科全书,中国图书进出口（集团）有限公司,Ullmann工业化学百科全书是化学和化学及生命科学工程领域的基准参考书。全书包含1000多篇主要文章，由大约3000名作者撰写，他们都是各自领域的专家，隶属于领先的化学公司或研究机构，其内容超过1600万字，包括近15000个表格，25000个数据，以及无数的文献来源和交叉引用。,yearly,CN,35.0,https://nidts.chinadep.com/ep-hall/spec?id=2723,国际,Media & Entertainment Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,2995739688.96,
BCPM 生物批签发查询,药融云数字科技（成都）有限公司,收录了自2002年以来的14万多条生物批签发信息，包括中国食品药品检定研究院、北京市药品检验所、上海市食品药品检验所、广东省药品检验所等七个权威检验院所数据。为用户提供产品名称、规格、批号、签发量、生产企业、签发日期等多个方面的信息。,weekly,CN,22.0,https://nidts.chinadep.com/ep-hall/spec?id=2556,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,97517568.0,
BCPM 药品集中采购查询,药融云数字科技（成都）有限公司,收集了国家药品集中采购和地方药品集中采购信息，按药品名称和企业名称对信息进行多角度汇总整理，提供药品名称、最小单位价格、规格、剂型、报量、各省供应量等多个维度信息。,real-time,CN,49.0,https://nidts.chinadep.com/ep-hall/spec?id=2555,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,10485760.0,
BCPM 药品说明书查询,药融云数字科技（成都）有限公司,本数据库目前收载了十四万余条数据，包括药品名称、成分、性状、规格、适应症、用法用量等相关信息。,monthly,CN,27.0,https://nidts.chinadep.com/ep-hall/spec?id=2554,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,900726784.0,
BCPM 医保目录查询,药融云数字科技（成都）有限公司,本数据库目前收载了六万余条数据，收录了国家2022、2021、2020、2019、2017、2009年版医保目录以及全国31个省市发布的最新地方医保目录。,daily,CN,26.0,https://nidts.chinadep.com/ep-hall/spec?id=2553,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,35651584.0,
BCPM 上市医药企业年报查询,药融云数字科技（成都）有限公司,收录了上市医药企业的年报、中报、季报，包括企业营业收入、净利润、研发投入及销售费用等信息。,monthly,CN,29.0,https://nidts.chinadep.com/ep-hall/spec?id=2552,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,36700160.0,
BCPM 中国药品审评查询,药融云数字科技（成都）有限公司,整合了药品审评中心（CDE）和国家药品监督管理局（NMPA）等多个部门的官方数据，收录了药品审评中心公布的全部受理号及其办理状态，包括国内药品注册临床申报、生产、进口等情况，同时收录了优先审评、突破性治疗等特殊审评品种。,daily,CN,53.0,https://nidts.chinadep.com/ep-hall/spec?id=2551,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,926941184.0,
BCPM 中国药品批文查询,药融云数字科技（成都）有限公司,收录了国内所有药品生产批准信息、药品治疗领域分类、医保药物信息、国家基本药物目录、国家非处方药目录、中药保护品种、药品所属公司信息等一系列相关属性信息。,weekly,CN,75.0,https://nidts.chinadep.com/ep-hall/spec?id=2550,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,4724464025.6,
BCPM中国临床试验（ChiCTR）查询,药融云数字科技（成都）有限公司,收录了中国临床试验注册中心（ChiCTR）登记的所有临床试验详细信息。具体内容涵盖临床试验基本信息、临床试验设计、患者招募信息、研究者信息、药物信息、适应症、临床研发阶段、临床试验状态以及临床试验结果等信息。,daily,CN,59.0,https://nidts.chinadep.com/ep-hall/spec?id=2549,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,2458868776.96,
BCPM中国临床试验（CDE）查询,药融云数字科技（成都）有限公司,收录了药物临床试验登记与信息公示平台（CDE）平台登记的所有临床试验详细信息。具体内容涵盖临床试验基本信息、临床试验设计、患者招募信息、研究者信息、药物信息、适应症、临床研发阶段、临床试验状态以及临床试验结果等信息。,daily,CN,47.0,https://nidts.chinadep.com/ep-hall/spec?id=2548,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1825361100.8,
BCPM 原料药供应商查询,药融云数字科技（成都）有限公司,集成原料药基本信息，生产厂商与经销商（代理商），国内外审批、注册等信息于一体，同时包含药品包装规格等详情。,weekly,"AW,AF,AO,AI,AX,AL,AD,AE,AR,AM,AS,AQ,TF,AG,AU,AT,AZ,BI,BE,BJ,BQ,BF,BD,BG,BH,BS,BA,BL,BY,BZ,BM,BO,BR,BB,BN,BT,BV,BW,CF,CA,CC,CH,CL,CN,CI,CM,CD,CG,CK,CO,KM,CV,CR,CU,CW,CX,KY,CY,CZ,DE,DJ,DM,DK,DO,DZ,EC,EG,ER,EH,ES,EE,ET,FI,FJ,FK,FR,FO,FM,GA,GB,GE,GG,GH,GI,GN,GP,GM,GW,GQ,GR,GD,GL,GT,GF,GU,GY,HK,HM,HN,HR,HT,HU,ID,IM,IN,IO,IE,IR,IQ,IS,IL,IT,JM,JE,JO,JP,KZ,KE,KG,KH,KI,KN,KR,KW,LA,LB,LR,LY,LC,LI,LK,LS,LT,LU,LV,MO,MF,MA,MC,MD,MG,MV,MX,MH,MK,ML,MT,MM,ME,MN,MP,MZ,MR,MS,MQ,MU,MW,MY,YT,NA,NC,NE,NF,NG,NI,NU,NL,NO,NP,NR,NZ,OM,PK,PA,PN,PE,PH,PW,PG,PL,PR,KP,PT,PY,PS,PF,QA,RE,RO,RU,RW,SA,SD,SN,SG,GS,SH,SJ,SB,SL,SV,SM,SO,PM,RS,SS,ST,SR,SK,SI,SE,SZ,SX,SC,SY,TC,TD,TG,TH,TJ,TK,TM,TL,TO,TT,TN,TR,TV,TW,TZ,UG,UA,UM,UY,US,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,ZA,ZM,ZW",16.0,https://nidts.chinadep.com/ep-hall/spec?id=2547,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1395864371.2,
BCPM 海关进出口查询,药融云数字科技（成都）有限公司,收录原料药、中间体、制剂、蛋白、试剂等海关进出口详细信息。包含了美国、俄罗斯、印度等各国海关进出口货物的货物名称、时间、进口商、出口商、数量及价格等信息。,weekly,"AW,AF,AO,AI,AX,AL,AD,AE,AR,AM,AS,AQ,TF,AG,AU,AT,AZ,BI,BE,BJ,BQ,BF,BD,BG,BH,BS,BA,BL,BY,BZ,BM,BO,BR,BB,BN,BT,BV,BW,CF,CA,CC,CH,CL,CN,CI,CM,CD,CG,CK,CO,KM,CV,CR,CU,CW,CX,KY,CY,CZ,DE,DJ,DM,DK,DO,DZ,EC,EG,ER,EH,ES,EE,ET,FI,FJ,FK,FR,FO,FM,GA,GB,GE,GG,GH,GI,GN,GP,GM,GW,GQ,GR,GD,GL,GT,GF,GU,GY,HK,HM,HN,HR,HT,HU,ID,IM,IN,IO,IE,IR,IQ,IS,IL,IT,JM,JE,JO,JP,KZ,KE,KG,KH,KI,KN,KR,KW,LA,LB,LR,LY,LC,LI,LK,LS,LT,LU,LV,MO,MF,MA,MC,MD,MG,MV,MX,MH,MK,ML,MT,MM,ME,MN,MP,MZ,MR,MS,MQ,MU,MW,MY,YT,NA,NC,NE,NF,NG,NI,NU,NL,NO,NP,NR,NZ,OM,PK,PA,PN,PE,PH,PW,PG,PL,PR,KP,PT,PY,PS,PF,QA,RE,RO,RU,RW,SA,SD,SN,SG,GS,SH,SJ,SB,SL,SV,SM,SO,PM,RS,SS,ST,SR,SK,SI,SE,SZ,SX,SC,SY,TC,TD,TG,TH,TJ,TK,TM,TL,TO,TT,TN,TR,TV,TW,TZ,UG,UA,UM,UY,US,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,ZA,ZM,ZW",116.0,https://nidts.chinadep.com/ep-hall/spec?id=2546,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,139586437120.0,
BCPM 全国医院查询,药融云数字科技（成都）有限公司,收录了国内的医院数据集成的医院大全信息，其中包含了全国中三十二个省份（涉及三百多个城市），是了解国内医院相关信息的得力工具。本数据库查询方式灵活，您可以在本数据库查到各省市医院的基本信息，包括医院的性质、类型、等级、建院年份、门诊量（日）、医护人数、病床数量、医院简介、医院设备和医院网址等信息。,daily,CN,23.0,https://nidts.chinadep.com/ep-hall/spec?id=2544,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,274726912.0,
BCPM 全国药店查询,药融云数字科技（成都）有限公司,收录了国内的药店数据集成的药店大全信息（包括历史信息），其中包含了全国中三十二个省份（涉及三百多个城市）。具体内容涵盖各省市药店的基本信息，包括许可证编号、经营范围、注册地址、法人代表、企业负责人、质量负责人等信息。,monthly,CN,15.0,https://nidts.chinadep.com/ep-hall/spec?id=2543,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,285212672.0,
卫星遥感影像,上海普适导航科技股份有限公司,满足客户指定服务范围，可选择不同分辨率的卫星遥感影像数据，经过预处理后的卫片影像图，可应用于农业、林业、环保、海洋、资源、城市建设等多行业监测。,monthly,CN,10.0,https://nidts.chinadep.com/ep-hall/spec?id=2411,先进制造,Manufacturing Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,536870912000.0,
卫星遥感解译,上海普适导航科技股份有限公司,满足客户指定服务范围，可选择不同分辨率的卫星遥感影像数据，基于预处理后的卫片影像图，对客户目标要素信息进行提取，获得客户关注要素的属性信息以及统计分析数据。,monthly,CN,8.0,https://nidts.chinadep.com/ep-hall/spec?id=2410,先进制造,Manufacturing Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,2147483648.0,
至本肿瘤e数,至本医疗科技（上海）有限公司,通过至本医疗科技数据集（包含第二代测序（NGS）检测方法检测到的临床患者送检数据和至本互联网医院收集的去标识患者数据等多维度数据）和中国肿瘤患者真实世界数据形成中国肿瘤患者真实世界数据报告，供需求方使用，用于为药物研发探索、临床试验开展、药物上市推广等提供证据和支持。,real-time,CN,240.0,https://nidts.chinadep.com/ep-hall/spec?id=3317,综合,Healthcare & Life Sciences Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,109951162777600.0,
一标中证100ESG价值,北京一标数字科技有限公司,中证100家上市公司的ESG总价值及每股价值,no-update,CN,34.0,https://nidts.chinadep.com/ep-hall/spec?id=3588,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,5242880.0,
