title,provider,price,update_frequency,category,category_aws,description,price_mode,volume,size,dimension,coverage,platform,currency,url,data_sample
税融通数据产品,广东企数标普科技有限公司,0.0,on-demand,智慧金融,Financial Services Data,税融通平台提供信息采集技术服务，通过RPA的技术为数据需求方快速的将纳税信息从企业自身的纳税系统和手机上采集到数据需求方的服务器上，从而可快速形成贷款结果，企数标普基于自身的长久经营风险和内部合规要求，并不留存企业的纳税信息，在做好数据整理后根据客户要求的时间定期删除缓存信息。,negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=671,
旅游大数据（湛江）数据产品,中国电信有限公司湛江市分公司,0.0,on-demand,文化旅游,Media & Entertainment Data,"依托湛江电信丰富的用户数据，借助大数据采集、融合分析以及可视化技术，汇聚了多源多维的文旅产业数据。它专为各级文旅管理部门提供行业动态、产业监测和游客洞察等专项场景下的数据支撑服务，旨在促进文旅行业的监管和服务工作高效高质地开展。
通过整合湛江电信的用户数据，这项服务得以全面而准确地了解文旅行业的现状和趋势。
大数据采集技术使得海量的文旅数据可以被及时地收集并整合，包括游客数量、旅游热点地区、消费习惯等。融合分析技术进一步加工这些数据，从中挖掘出有价值的信息，为决策者提供全面的数据支持。
同时，利用可视化技术，这些复杂的数据被转化成易于理解的图表和图像，使决策者能够直观地了解文旅行业的动态。这项服务不仅提供文旅行业整体的动态数据，还能根据特定需求提供专项场景下的数据支撑。可以通过数据了解旅游热点地区的拥堵情况，制定更合理的交通管控措施。游客洞察数据，可以帮助更好地了解游客的需求和喜好，从而提供更个性化的服务和体验。
凭借丰富的数据支持，帮助各级文旅管理部门做出更明智的决策，制定更精准的政策，推动文旅产业的持续发展。高效高质的数据支撑服务将促进文旅行业的蓬勃发展，使更多的游客能够享受到更便捷、更优质的旅游体验。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=673,
全网电商数据数据产品,广州芳禾数据有限公司,0.0,daily,新零售,"Retail, Location & Marketing Data",全网电商数据产品应用于全网电商平台品类商品市场热度动态监测，通过建立应用模型来计算预测客户所在行业的爆款商品。整合行业主流平台数据追踪及洞察，洞见数字全域增长先机。汇聚主流网站产品信息，帮用户解决海量数据的收集问题。研发团队基于自主知识产权的数据安全产品，合法合规采集多源消费类数据，执行网格化消费需求变化研究，穿透消费势能，组织数据安全流通与应用，进行宏观经济分析与微观消费分析，赋能客户高质量决策，以推动社会实现最佳资源配置。,negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=680,
Skyminder境外企业数据报告数据产品,广州民间金融街信用数据技术有限公司,0.0,on-demand,智慧金融,Financial Services Data,"Skyminder境外企业数据报告是为客户提供全面、准确的境外企业信息的专业服务。
我们通过广泛收集和整合大量可靠数据，致力于为客户提供详尽的企业概况、财务状况、信用评级、经营风险等关键信息。我们的报告不仅仅是简单的数据堆砌，而是通过深入分析和综合评估，帮助客户全面了解目标企业的实力和信誉。在商务决策中，了解合作伙伴或潜在客户的情况至关重要。
Skyminder境外企业数据报告为客户提供了重要参考，帮助客户在商务谈判、合作洽谈等过程中做出明智的决策。
我们的报告不仅帮助客户识别潜在风险，还为客户寻找合作伙伴和开展跨境业务提供了有力支持。我们团队拥有丰富的经验和专业技术，可以满足各类客户对境外企业信息的不同需求。
无论您是跨国企业寻求新合作伙伴，还是初次拓展海外市场，我们的报告都能为您提供全面、准确的数据支持，助您取得商业成功。Skyminder境外企业数据报告将始终坚持高效、可靠、客观的原则，为您的商务决策提供信赖的参考依据。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=682,
知识图谱数据产品,塔比星信息技术（深圳）有限公司,0.0,on-demand,全场景,Other,"知识图谱是一种运用信息抽取、关系抽取、实体对齐等前沿技术的知识表示与存储方法，旨在提供强大的数据挖掘和分析能力。
信息抽取技术可以从大规模的文本数据中提取出结构化的信息，将其中的实体、关系和属性等内容抽取出来，构建起知识图谱的基本框架。关系抽取技术则能识别文本中的关系和连接，帮助建立实体之间的关联关系，从而丰富和扩展知识图谱的内容。实体对齐技术能够识别不同数据源中的相同实体，并将它们进行对齐，使得不同数据源之间的知识能够交叉融合，形成更加全面和准确的知识图谱。
借助这些技术，知识图谱为团伙挖掘、失联修复、资金往来等场景提供了强大的解决能力。在失联修复中，它能够分析实体之间的连接情况，帮助找回失联的关联信息；在资金往来分析中，它能够识别资金流动的路径和关联实体，帮助发现可能存在的资金往来行为。知识图谱凭借信息抽取、关系抽取、实体对齐等技术，为多种场景提供了强大的数据挖掘和分析能力，助力各个领域发现更深层次的关联和规律，为决策和预测提供重要参考，实现更智能、高效的数据应用和决策支持。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=689,
数字金融风控产品（工程建设保证金领域）数据产品,佛山市元亨利贞信息科技有限公司,0.0,no-update,智慧金融,Financial Services Data,工资支付保证金是用于保障欠薪农民工工资的一种措施。是指工程建设领域施工总承包单位（包括直接承包建设单位发包工程的专业承包企业）在银行设立账户并按照工程施工合同额的一定比例存储，专项用于支付为所承包工程提供劳动的农民工被拖欠工资的专项资金，以有效保障农民工的合法权益，防止发生欠薪事件。主要提供可信基本信息数据、欠薪预警信息以及保险风控数据给保险机构支撑其线上保险服务的有效开展；应用于工程建设领域保证金保险金融机构。产品所涉及的数据来源于佛山市人力资源和社会保障局的佛山市农名工工资管理系统，并取得市人社局的数据授权，基于佛山市农民工工资管理系统数据进行加工，通过为金融机构（银行、保险、担保等）提供动态风控数据监测，对企业事前购保进行资信评估，同时实时提供预警信息并协助金融机构进行事中干预，降低坏账/赔付的不利影响。,negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=695,
“云碳贷”金融产品数据产品,肇庆市高新区建设投资开发有限公司,0.0,no-update,智慧金融,Financial Services Data,根据企业创税、创收、创利、用工四个指标数据和企业碳排放总量，得出单个指标的单位碳排放强度，参照肇庆市上一年的统计数据，对标行业企业碳排放强度标准，得出单个指标的综合得分，按权重相加得出企业碳账户最终得分。企业碳账户分值随企业的碳排放总量和各指标的增减每季度会出现不同程度的增加或降低;以企业碳积分为基础，根据得分进行分值区间划分，构建以深绿、浅绿、黄色、红色四个等级的企业绿色高质量发展综合评价体系，按预设等级评定划分标准，开展贴标管理。可为金融机构开展授信增信服务，量身定制金融产品。各大金融机构根据企业“碳账户”等级及得分，靶向配套金融优惠政策，引导银行机构支持企业节能降耗、绿色转型升级，为企业提供获贷易、成本低、流程短、风控优和用途广的金融产品。,negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=708,
货车车载导航系统数据产品,广东瑞图万方科技股份有限公司,0.0,no-update,交通运输,Automotive Data,"货车导航产品由地图数据和导航引擎两大部分组成
（1）地图数据：导航电子地图数据。包括: 全国导航地图、货车限行数据(限行区域、限高、限重等)。此部分数据由百度子公司北京长地万方科技股份有限公司提供。
（2）导航引擎：由企业自主开发软件，主要包含运算和规划，通过调用上述第（1）点的电子地图数据属性中进行货车路线规划的关键字段，通过相关计算形成适用于货车行驶的导航路线。实现帮助货车进行智能规避、合理绕行、经验路线的线路规划功能。同时，导航引擎对搜索、选择过的路线具有保存、记忆功能，方便用户再次使用。特色功能：调用百度实时交通数据（此功能需用户开启才会生效）；匹配于限行数据、货车专题数据进行车辆走行的路径引导，为货车出行赋能。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=710,
全流程智能型数字化决策平台（简称：数说雷达）数据产品,广州数说故事信息科技有限公司,0.0,daily,新零售,"Retail, Location & Marketing Data",数说雷达产品基于海量互联网数据，以AI智能算法为引擎，从海量互联网数据中获取有价值的信息和规律，以服务产品创新到品牌营销业务场景全流程为目标的智能型数字化平台。平台内嵌专业评估模型及科学指标体系，对应产品创新、媒介优选、内容优选到营销效果监测提供对应解决方案，支持全流程品牌数字化转型。,negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=711,
线下数字化商业策略地图软件（简称：数说睿见）数据产品,广州数说故事信息科技有限公司,0.0,daily,新零售,"Retail, Location & Marketing Data",将“人、货、场、介”等海量数据通过地理大数据融合在一起，为企业打造成一张完整的线下数字化商业地图，一眼可见的门店数据定位和区域分布展示，为企业提供智能选址、精准铺货、区域洞察、渠道精耕的连续解决方案。,negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=712,
一站式消费者精细化运营平台（简称：数说领客）数据产品,广州数说故事信息科技有限公司,0.0,daily,新零售,"Retail, Location & Marketing Data",数说领客产品以消费者可持续经营为核心，提供“平台+中台+应用+数据”的能力，服务于企业营销领域；通过“全时、全域、全场景”的个性化洞察，实现普众化、差异化、个性化经营，助力企业轻松驾驭营销增长。为用户实现全渠道消费者数据治理、用户标签及画像、智慧导购等服务内容。,negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=713,
互联网大数据采集与分析平台（简称：数说聚合）数据产品,广州数说故事信息科技有限公司,0.0,daily,新零售,"Retail, Location & Marketing Data",汇聚互联网海量数据，涵盖搜索查询/数据下载/自定义业务标签/自动化报告的综合型平台，助力企业轻松洞察大数据价值，驱动业务增长。提供多种灵活的在线数据采集方式，可以自定义设置采集任务，赋能企业完成深度的商业洞察。,negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=714,
“粤能投”平台区域产业（实体经济）诊断分析数据产品,广东电网能源投资有限公司,0.0,on-demand,能源电力,Resources Data,"基于全面且高效的“粤能投平台”,在电力监测服务工具的运用下，这平台已成功地在用户配电设备中顺利地安装并运行，实现了对设备的全面且精密的监控。
在这个过程中，它充分地挖掘并搜集了来自不同类型设备中采集到的丰富且各类的数据，并在大数据的基础上，构建起了一套能够精准判断和分析产业用电高峰、平峰、谷底用电量的精良模型。
该新模型的诞生，不仅为政府部门、事业单位、国有企业等相关单位提供了极大的帮助和支持，使它们得以更加准确地掌握和把握各地区产业经济运行的现状和情况，同时，也为电力资源的调度和规划提供了有益的参考和指导，为实现节能降耗和绿色环保的目标提供了有力的技术保障。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=715,
企业信用信息查询数据产品,广州金控征信服务有限公司,0.0,no-update,智慧金融,Financial Services Data,为政府、人行、银行、银联、商家打造的本土化营销服务平台，支持优惠券发放、云闪付促活、积分活动、立减营销等各类营销活动，为银行、机构和服务商提供发券、用券、管券的一站式、全流程服务，为用户提供找券、领券、用券全流程服务体验。,negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=726,
银杏商业咨询数据产品,银联商务股份有限公司广东分公司,0.0,daily,智慧金融,Financial Services Data,"银杏商业咨询凭借银联商务海量消费数据资源与创新技术能力，专注于为大型商业综合体和连锁品牌客户提供定制化的大数据咨询服务，助力在竞争激烈的市场中脱颖而出。
通过深度挖掘银联商务的海量消费数据，全面、准确地刻画客群特征。使得客户能够更好地了解消费者行为、喜好和需求，从而更有针对性地制定市场营销策略和产品规划。
数据分析团队和技术创新，确保客户始终站在信息化、数字化的前沿。与客户紧密合作，提供全方位的数字化转型解决方案。根据客户的需求和市场趋势，量身定制数字化转型计划，包括但不限于电子商务平台建设、数字化营销推广、移动支付系统升级等。
通过这些举措，客户可以更好地与消费者互动，提升用户体验，从而实现持续增长和业务升级。目标是帮助客户提升经营成效。通过咨询服务和数字化转型方案，客户能够更加高效地运营业务，降低成本，提高利润。一起实时监测业务表现，并不断优化和调整策略，以适应市场变化和客户需求的不断变化。
银杏商业始终致力于提供最优质的服务，助力客户取得商业成功。通过充分利用大数据和创新技术，客户将在激烈的市场竞争中立于不败之地，并实现持续增长和可持续发展。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=732,
网格化消费客流业态融合数据数据产品,广州芳禾数据有限公司,0.0,on-demand,新零售,"Retail, Location & Marketing Data","商业客流业态数据是广州芳禾数据有限公司经过多年的poi数据处理以及区域客流数据研究的经验, 从客户需求的角度出发，对所选择的范围进行网格化处理，每个网格均提供业态情况和客流特征。基于自主知识产权的数据安全产品，合法合规采集多源消费类数据，执行网格化消费需求变化研究，穿透消费势能，组织数据安全流通与应用，进行宏观经济分析与微观消费分析，赋能客户高质量决策，以推动社会实现最佳资源配置。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=734,
消费用户特征画像融合数据数据产品,广州芳禾数据有限公司,0.0,on-demand,新零售,"Retail, Location & Marketing Data",芳禾通过大数据进行营销线索化、用户画像分析、广告精准投放等主要方式，可以提高公司的效率以及节约成本。而芳禾数据已经在该方向上依次实现了家具、装修、汽车、零售等行业的营销线索转化任务。针对客户的需求和行业的特点，输出相应的用户画像，并帮助客户选择最佳方案。产品基于自主知识产权的数据，合法合规采集多源消费类数据，执行网格化消费需求变化研究，穿透消费势能，组织数据安全流通与应用，进行宏观经济分析与微观消费分析，赋能客户高质量决策，以推动社会实现最佳资源配置。,negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=735,
商圈消费特征融合数据数据产品,广州芳禾数据有限公司,0.0,on-demand,新零售,"Retail, Location & Marketing Data",商圈或商业地产数据服务是芳禾数据的重要产品之一，服务广东省内多家商业地产或政府部门。其中2020年因疫情为商务局定制的火山计划商圈报告，更是广受好评。商圈数据主要提供既定范围内（可自定义）商圈的日均客流、客流的用户画像以及各行业的消费状况。根据数据，可展示商圈消费情况的变化趋势，提供监测、预警的功能服务。,negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=736,
数据资产凭证数据产品,数字广东网络建设有限公司,0.0,real-time,公共服务,Public Sector Data,"数据资产凭证是一种创新性的数据流通形式，它以凭证的方式承载数据流通的关系、声明权益、保障合规和保证监管。
通过数据资产凭证，可以有效解决数据流通中的一系列难题，如权责定义难、跨域流通难和监管溯源难等，为数据流通带来更高效、更安全的解决方案。作为政府监管部门认可的数据流通形式，数据资产凭证享受政府的监管和保护，使数据跨域流通更加顺畅。
数据资产凭证作为一种数据流通的凭证，承载了数据流通的关系和权益声明。通过凭证，数据提供方和使用方之间的数据流通关系得以明确和确立。凭证中包含数据的权益声明，确保数据的合法性和真实性，防止数据流通过程中的不当使用和侵权行为。
数据资产凭证还能够保障数据流通的合规性。凭证中包含了数据流通的合规规则和约束条件，确保数据的合规使用和传递。这有助于避免数据流通过程中的违规行为，保护数据主体的合法权益。
数据资产凭证还能够解决数据跨域流通的难题。不同地区、不同组织之间的数据流通常面临跨域交互的问题，涉及到数据格式不一致、数据标准不统一等难题。数据资产凭证作为数据流通的凭证，具有较强的互操作性和适应性，能够在不同环境下实现数据跨域流通。
数据资产凭证作为政府认可的数据流通形式，享受政府的监管和保护，为数据流通提供了更加安全可靠的环境。政府监管部门对数据资产凭证的合规性和合法性进行审核和认证，从而保障数据流通的合法性和安全性。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=744,
智慧社区环保算法数据产品,广州云从鼎望科技有限公司,0.0,on-demand,公共服务,Public Sector Data,"基于先进的视觉技术，汇聚人脸、遗留物、行人手提袋、垃圾未破袋、垃圾未分类等多种行为、目标检测报警等深度学习算法引擎。
设备以低功耗、体积小巧等特点，适合部署在社区、园区、楼宇等场所的垃圾投放点（环保屋），赋能合作伙伴及客户全天候、无人值守的智能化AI能力。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=748,
城市治理AI算法数据产品,云从科技集团股份有限公司,0.0,on-demand,公共服务,Public Sector Data,"围绕推进市域社会治理体制现代化为基础，以防范化解各类风险、发挥引领保障作用、实现自治强基智治支撑为业务目标，依托城市政法政务体系，汇聚接入各委办局及各类社会面资源，构造市域治理全量数据中心，并基于大数据、云计算、人工智能等方面的先进技术，建设业务应用平台，打造开放、集成、共享、智能的“市域治理”解决方案。
本方案将通过视频数据叠加AI算法，识别城市治理遇到的以下场景：
1、渣土车识别；
2、规范行驶路线；
3、占道经营；
4、违规停车；
5、走失人员轨迹查找。
基于智能算法分析，智能发现城市运行中各类风险问题，并将预警产生的结果主动推送给其他部门或基层治理业务系统，提升城市事件发现效能。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=749,
智慧工地AI算法数据产品,云从科技集团股份有限公司,0.0,on-demand,公共服务,Public Sector Data,"通过视频数据，叠加AI算法，识别工地管理遇到的以下典型场景:
1、文明施工：夜间违规施工检测、露天作业湿法降尘措施检测、出入口通道路面硬化检测、出入口通道积泥积尘检测、工地围挡污染破碎检测、施工现场搅拌作业检测。
2、安全生产算法：安全帽检测、反光背心检测、烟火检测算法、深基边坡渗水开裂检测、积水检测算法、基坑周围裂缝检测、反光背心识别算法、基坑边堆放料具检测、周界入侵检测算法、强风天气塔吊运转检测、高处安全带系挂检测、卸料平台重量检测、施工现场吸烟检测、吊篮作业人员数量检测、脚手架密目网封闭检测、吊篮违规架梯作业检测、吊篮空置高空悬挂检测、塔机吊物上站人检测。
3、环境生态算法：渣土车清洗识别算法、渣士车封闭运输检测、工程车辆类别识别算法、非道路移动机械进出场检测、露天焚烧建筑垃圾检测、裸地覆盖检测、重污染天气违章作业检测。
4、人员管理算法：人脸识别算法、人员RelD、口罩识别算法、智能测温+门禁一体、升降车人数检测。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=750,
标准卡证文字识别算法数据产品,云从科技集团股份有限公司,0.0,on-demand,智慧金融,Financial Services Data,"通过人工智能，识别以下证件文字：
1、身份证OCR识别；
2、银行卡OCR识别；
3、驾驶证OCR识别；
4、行驶证OCR识别；
5、营业执照OCR识别；
6、护照OCR识别；
7、户口本OCR识别；
8、澳门身份证OCR识别；
9、香港身份证OCR识别；
10、房产证（及不动产证）OCR识别；
11、汽车登记证OCR识别；
12、汽车合格证OCR识别；
13、社保卡OCR识别；
14、结婚证OCR识别；
15、离婚证OCR识别。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=751,
标准票据文字识别算法数据产品,云从科技集团股份有限公司,0.0,on-demand,智慧金融,Financial Services Data,"通过人工智能，识别以下标准票据文字:
1、增值税发票OCR识别；
2、增值税发票卷票OCR识别；
3、出租车票OCR识别；
4、购物小票OCR识别；
5、定额发票OCR识别；
6、电子银行承兑汇票OCR识别；
7、火车票OCR识别；
8、机票行程单OCR识别；
9、支票OCR识别；
10、购车发票OCR识别；
11、二手车发票OCR识别；
12、通用机打发票OCR识别；
13、混贴发票OCR识别。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=752,
机场综合ai能力服务数据产品,云从科技集团股份有限公司,0.0,on-demand,交通运输,Automotive Data,为机场的各个应用场景提供底层的算法能力、数据治理能力、基础服务能力、设备接入管理能力，支持与机场安检、离港、视频管理等业务系统对接和数据交互，并提供旅客档案、重点人员布控、排队分析、人员轨迹、机场寻人等业务应用，满足不同客户的差异化需求，支持对新业务需求的快速定制。,negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=753,
车辆行为识别算法数据产品,云从科技集团股份有限公司,0.0,on-demand,公共服务,Public Sector Data,"通过人工智能识别以下行为：
1、机动车违停；
2、非机动车违停；
3、机动车逆行；
4、非机动车逆行；
5、车辆拥堵；
6、车辆事故；
7、车辆变道；
8、机动车占道；
9、非机动车占道；
10、车辆压线；
11、车辆掉头。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=754,
人员行为识别算法数据产品,云从科技集团股份有限公司,0.0,on-demand,公共服务,Public Sector Data,"通过人工智能识别以下行为:
1、打架斗殴；
2、抽烟；
3、手持刀棍；
4、玩手机；
5、打电话；
6、离岗走动；
7、推搡；
8、打哈欠；
9、睡岗；
10、跌倒攀爬；
11、打砸；
12、抛洒传单；
13、人数异常；
14、人员逆行；
15、人员入侵；
16、人员绊线；
17、人员逃离；
18、人员滞留；
19、服装合规检测。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=755,
车辆运力评估数据产品,贵州数据宝网络科技有限公司,0.0,daily,交通运输,Automotive Data,"为车辆管理提供了关键的洞察和决策支持。在如今的竞争激烈的运输行业中，优化运力分配是确保高效运营和最大利润的关键一环。该数据产品基于全面而准确的车辆性能和运行数据，利用先进的算法和分析技术，为您提供准确可靠的车辆运力评估。
通过这一评估，您可以清楚了解每辆车的运输能力和潜在的利润贡献。从多个维度对车辆运力进行评估。
首先，它会分析车辆的载重能力、燃油效率和运输速度等基本指标，帮助您了解车辆的整体运力水平。
其次，我们基于历史数据和实时信息，预测每辆车的运输时间和成本，以及潜在的货物损耗风险。
最后，它还提供全面的运输网络分析，帮助您评估不同路线和供应链配置对运力的影响。
本产品不仅为您的车队管理提供了洞察和决策支持，还能在多个层面帮助您优化运力分配。它可以帮助您确定最佳的运输策略，包括货物分配、路线规划和车辆调度。通过优化运力分配，您可以避免潜在的空载或低效货运，最大限度地提高车队的利润和效益。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=756,
全国材价数据指数数据产品,广东中建普联科技股份有限公司,0.0,on-demand,智能建筑,"Retail, Location & Marketing Data","全国材价数据指数是一个重要的经济指标，它是通过对全国范围内各类建材价格进行持续监测和统计所得出的综合性数据。该指数通过收集大量的建材市场数据，运用先进的数据分析技术，对建材价格的波动和趋势进行深入分析，从而准确地反映建材市场的动态变化。
在当前建筑行业和相关产业的发展过程中，材价数据指数的重要性不言而喻。对于建筑企业和相关产业来说，准确了解建材价格的变动情况和趋势，有助于优化采购策略、控制成本，提高企业的竞争力和盈利能力；对于政府部门来说，材价数据指数是一个重要的宏观经济指标，它能够提供关于建材市场供求状况、经济运行情况的重要参考，有助于制定合理的宏观经济政策和产业政策，促进经济稳健发展。
依靠大数据技术的支撑。通过数据的采集、整理和分析，可以得出准确、全面的材价数据指数，为各方面的决策提供科学依据。同时，该指数的发布也需要保障数据的安全和准确性，确保指数的公正性和可信度。
全国材价数据指数在建筑行业和相关产业的发展中具有重要的作用，它是企业和政府决策的重要参考依据，有助于促进建筑行业的稳健发展和资源的合理配置。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=779,
全国材价数据报告数据产品,广东中建普联科技股份有限公司,0.0,no-update,智能建筑,"Retail, Location & Marketing Data","全国材价数据报告是一份综合性的市场材料价格分析报告，涵盖混凝土、砂石、水泥和钢材等关键材料。
该报告不仅提供对这些材料的当前价格情况进行详尽分析，还通过对市场趋势和变动进行深入研究，为企业和行业决策者提供重要的参考和指导。此外，报告还包含业务专题分析报告和市场调研分析报告，通过对特定业务领域和市场行情的深度剖析，为企业提供更具针对性的建议和战略规划。这些专题报告覆盖了不同行业和市场领域，帮助企业把握市场动态，优化业务布局，应对挑战和机遇。
全国材价数据报告是由专业团队利用大量实时数据和先进分析技术生成的，确保了报告的准确性和可信度。报告将市场情况与宏观经济形势相结合，为企业提供全面的材料价格分析和预测，帮助企业做出明智的决策，优化资源配置，增强市场竞争力。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=781,
运营商核验类数据产品,广州市再芮信息科技有限公司,0.0,on-demand,智慧金融,Financial Services Data,"1、产品简介
基于运营商数据及再芮大数据技术能力，为客户提供全方位的风控解决方案，主要面向金融、保险类客户，支持API接口和定制化的调用方式。
2、产品优势
（1）充分保护用户隐私安全，全程利用脱敏的数据提供核验和风险评估。
（2）全方位为客户定制风控解决方案。
（3）利用前沿的机器学习算法，进行深度加工、整合形成大数据风控产品。
3、应用场景
（1）针对信用卡事前风控，银行可使用各类接口对用户进行综合评估。
（2）保险公司使用信息核验服务，可对新用户进行个人信息核验，降低风险，也可进行存量用户经营，通过核验提升续约率、挖掘新需求。
4、解决痛点
（1）帮助金融机构减少坏帐风险。
（2）帮助银行提高贷前风控能力。
5、产生价值
（1）产业效益：银行、保险等金融机构可针对存量用户进行经营，通过核验提升续约率、挖掘新需求。
（2）社会效益：通过再芮的断卡平台综合风控接口对用户进行综合风险评估，金融机构可在事前提高风险控制能力，有效防范社会上的金融诈骗，资金犯罪等问题。
6、合作案例
（1）某保险公司通过再芮数据核验平台，对用户进行三要素验真（姓名、手机号、身份证号），对存量用户进行存量营销，包括续约、二次营销。
（2）在断卡行动的背景下，再芮为某银行开发断卡平台，针对储蓄卡、信用卡新开户业务，对意向开卡用户进行给出风险评估建议，从而在事前有效防范金融诈骗、资金犯罪等问题。使用断卡平台后，银行不仅提高了群众开户效率，降低开卡风险，提升了营业员的风险意识与判断能力，并且提高了开卡率与业绩 。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=784,
车辆大数据数据产品,广州市再芮信息科技有限公司,0.0,on-demand,交通运输,Automotive Data,"1、产品简介
依托全国ETC与车辆信息，面向金融、汽车行业，为相关企业提供车辆数据核验，助力车辆金融风控、停车欠费催缴等应用场景。
2、产品优势
（1）直连官方，有合规的授权，数据源稳定；
（2）数据全程加密，安全有保障；
（3）可为客户提供定制化服务。
3、应用场景
（1）车融风控：在各涉车金融业务场景下，对申请人提交的个人与车辆相关资质材料验证，避免申请材料造假，实现贷前风险控制；
（2）额度评估：在各涉车金融业务场景下，对申请人车产做认证评估，提高申请人的融资额度评审准确率，降低车融资金发放风险。
4、解决痛点
（1）各大品牌车企的车辆如需召回，但车辆的购车者的联系方式丢失，再芮可助力客户修复购车者手机号，通过坐席平台或短信触达用户。
（2）在涉车金融业务场景下，对申请人提交的个人与车辆相关资质材料验证，避免申请材料造假，实现贷前风险控制。
（3）在各涉车金融业务场景下，对申请人车产做认证评估，提高申请人的融资额度评审准确率，降低车融资金发放风险。
（4）智慧停车场的停车欠费追缴问题成为行业痛点之一，再芮可核验并修复欠费客户信息，通过坐席平台外呼或短信触达客户，实现停车费欠费催缴。
5、产生价值
（1）产业效益：金融业：对车贷申请人提交的个人与车辆相关资质材料验证，避免出现申请材料造假，实现贷前风险控制，降低银行等金融公司的损失；汽车行业：召回车主信息丢失的车辆，可为车企减轻舆情，诉讼等风险。
（2）社会效益：助力停车欠费追缴，可促进公共停车服务的良性循环。
6、合作案例
再芮为某科技公司提供车辆大数据能力，包括ETC行驶证二、三要素接口以及人车一致核验接口，用于车辆金融风控等场景。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=785,
工银BRAINS反洗钱平台数据产品,中国工商银行股份有限公司广东省分行,0.0,on-demand,智慧金融,Financial Services Data,"智能反洗钱平台：
（1）全面覆盖各行业的监管政策全覆盖和各行业洗钱风险场景；
（2）模型精准，倾力构建“专家＋智能”一体的精准监控体系，打造的可疑交易模型有效性远超行业水平；
（3）工作高效，努力践行“系统化”理念，为金融机构提升反洗钱日常各项工作效率提供系统助力；
（4）输出灵活，形成“1平台＋4产品”输出体系，除整体平台输出外，实现专家模型、智能模型、智能甄别、名单筛查产品独立输出。",negotiation,0,0,0,CN,Canton Data Exchange,RMB,https://www.cantonde.com/sjjy.html#/detail?id=1195,
